('ログ', 0.20578328694745648)
('行動', 0.07349403105266303)
('気分', 0.037000443219616555)
('手入力', 0.0349730216733362)
('表', 0.03340595497458242)
('相関関係', 0.029904467807635303)
('ライフログ', 0.02939761242106521)
('エリア', 0.02939761242106521)
('相関', 0.02737019087478485)
('分析', 0.026325344952795933)
('時間帯', 0.023315347782224133)
('曜日', 0.021794781622513863)
('集約', 0.020274215462803596)
('蓄積', 0.018889669026482935)
('場所', 0.018031047707097347)
('補完', 0.016383501890473627)
('記録', 0.016292084344531065)
('EXCEL', 0.015712516983672785)
('データ', 0.01561365286855483)
('ユーザ', 0.014544573558853554)
('店', 0.014478443531116226)
('食事', 0.014191950823962516)
('研究', 0.013979665940450255)
('カロリー', 0.013685095437392426)
('時刻', 0.013335408515501789)
('自動', 0.013268733772989207)
('時間', 0.01289034132171387)
('吉祥寺', 0.012164529277682157)
('詳細', 0.011982570806100218)
('切り口', 0.011657673891112066)
('連携', 0.011150818504541977)
('取得', 0.010717054201260514)
('相関係数', 0.010643963117971887)
('立川', 0.010643963117971887)
('Jawbone UP', 0.010137107731401798)
('睡眠', 0.010137107731401798)
('移動', 0.009630252344831707)
('友人', 0.009525291796786992)
('Time', 0.009123396958261618)
('交遊', 0.009123396958261618)
('可能', 0.00907770515613653)
('運動', 0.008763268453044032)
('テーマ', 0.008382256781172553)
('軸', 0.008382256781172553)
('結果', 0.008169934640522876)
('新宿', 0.008109686185121437)
('摂取', 0.007602830798551348)
('変数', 0.007602830798551348)
('娯楽', 0.007602830798551348)
('東小金井', 0.007602830798551348)
('収集', 0.007298281214777497)
('ため', 0.007262164124909223)
('買い物', 0.007239221765558113)
('完全', 0.007095975411981258)
('町田', 0.007095975411981258)
('消費', 0.007095975411981258)
('算出', 0.006762751992069499)
('目的', 0.006717501815541031)
('場合', 0.006717501815541031)
('明らか', 0.006717501815541031)
('歩数', 0.006589120025411168)
('武蔵小金井', 0.006589120025411168)
('ツール', 0.0064553541742481575)
('間', 0.006124030972148865)
('コード', 0.006096186749943675)
('恵比寿', 0.0060822646388410785)
('検討', 0.005991285403050109)
('端末', 0.005575409252270989)
('パターン', 0.005358527100630257)
('手動', 0.005334163406200715)
('性', 0.005265068990559186)
('利用', 0.005265068990559186)
('活動', 0.005265068990559186)
('システム', 0.005151727916313529)
('以下', 0.005083514887436456)
('1分', 0.005068553865700899)
('ごと', 0.004937072586467131)
('・', 0.004848191186284517)
('章', 0.004720406681190995)
('的', 0.004720406681190995)
('主観', 0.004610967267320113)
('コード化', 0.004561698479130809)
('レシート', 0.004561698479130809)
